;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_TUR_desc;We hold provinces that Ottomans has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUS_title;Return cores to Tuscany;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TUS_desc;We hold provinces that Tuscany has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_URB_title;Return cores to Urbino;;;;;;;;;;;;;;;;;;;;x,,
return_cores_URB_desc;We hold provinces that Urbino has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_UTS_title;Return cores to Tsang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_UTS_desc;We hold provinces that Tsang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WES_title;Return cores to Westphalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WES_desc;We hold provinces that Westphalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_WOL_title;Return cores to Djolof;;;;;;;;;;;;;;;;;;;;x,,
return_cores_WOL_desc;We hold provinces that Djolof has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X00_title;Return cores to Blemmyia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X00_desc;We hold provinces that Blemmyia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X01_title;Return cores to Franconia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X01_desc;We hold provinces that Franconia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X02_title;Return cores to The Old Republic;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X02_desc;We hold provinces that The Old Republic has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X03_title;Return cores to Kandy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X03_desc;We hold provinces that Kandy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X04_title;Return cores to Karelia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X04_desc;We hold provinces that Karelia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X05_title;Return cores to León;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X05_desc;We hold provinces that León has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X06_title;Return cores to Luristan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X06_desc;We hold provinces that Luristan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X07_title;Return cores to Mamluks;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X07_desc;We hold provinces that Mamluks has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X08_title;Return cores to Swabia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X08_desc;We hold provinces that Swabia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X09_title;Return cores to City of The Andamans;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X09_desc;We hold provinces that City of The Andamans has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X10_title;Return cores to City of Yamethin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X10_desc;We hold provinces that City of Yamethin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X11_title;Return cores to City of Dhofar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X11_desc;We hold provinces that City of Dhofar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X12_title;Return cores to City of Bandogarh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X12_desc;We hold provinces that City of Bandogarh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X13_title;Return cores to City of Aksum;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X13_desc;We hold provinces that City of Aksum has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X14_title;Return cores to Bihar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X14_desc;We hold provinces that Bihar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X15_title;Return cores to Daylam;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X15_desc;We hold provinces that Daylam has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X16_title;Return cores to Gyalrong;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X16_desc;We hold provinces that Gyalrong has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X17_title;Return cores to Jaziqjürgis;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X17_desc;We hold provinces that Jaziqjürgis has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X18_title;Return cores to Maharastra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X18_desc;We hold provinces that Maharastra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X19_title;Return cores to Bob;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X19_desc;We hold provinces that Bob has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X20_title;Return cores to Vladimir;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X20_desc;We hold provinces that Vladimir has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X21_title;Return cores to Atyrau;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X21_desc;We hold provinces that Atyrau has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X22_title;Return cores to Barsuki;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X22_desc;We hold provinces that Barsuki has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X23_title;Return cores to Alodia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X23_desc;We hold provinces that Alodia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X24_title;Return cores to Berta;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X24_desc;We hold provinces that Berta has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X25_title;Return cores to Gumuz;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X25_desc;We hold provinces that Gumuz has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X26_title;Return cores to Arlesian Colombia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X26_desc;We hold provinces that Arlesian Colombia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X27_title;Return cores to Andalusian Australia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X27_desc;We hold provinces that Andalusian Australia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X28_title;Return cores to Blesstralia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X28_desc;We hold provinces that Blesstralia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X29_title;Return cores to Scottish Brazil;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X29_desc;We hold provinces that Scottish Brazil has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_X30_title;Return cores to New Wurstland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_X30_desc;We hold provinces that New Wurstland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_XMA_title;Return cores to Madurai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_XMA_desc;We hold provinces that Madurai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YAN_title;Return cores to Yan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YAN_desc;We hold provinces that Yan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YKA_title;Return cores to Yaka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YKA_desc;We hold provinces that Yaka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YRK_title;Return cores to Yarkand;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YRK_desc;We hold provinces that Yarkand has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_YZD_title;Return cores to Yazd;;;;;;;;;;;;;;;;;;;;x,,
return_cores_YZD_desc;We hold provinces that Yazd has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ZIM_title;Return cores to Mutapa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ZIM_desc;We hold provinces that Mutapa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
